BCH	TOM10112BCH			Tomato		2012		Amana Orange  Tomato	9	101	Baker's Creek Heirloom Seeds
BCH	TOM10212BCH			Tomato		2012		Aunt Ruby’s German Green  Tomato	10	102	Baker's Creek Heirloom Seeds
BIT	TOM10210BIT			Tomato		2010		Aunt Ruby's German Green Tomato	10	102	Botanical Interests
BCH	TOM10312BCH			Tomato		2012		Bedwin Tomato	2	103	Baker's Creek Heirloom Seeds
BCH	TOM10412BCH			Tomato		2012		Black From Tula  Tomato	-.6	104	Baker's Creek Heirloom Seeds
BCH	TOM10512BCH			Tomato		2012		Black Icicle  Tomato	-.2	105	Baker's Creek Heirloom Seeds
BCH	TOM10612BCH			Tomato	1	2012		Black Plum  Tomato	1.2	106	Baker's Creek Heirloom Seeds
BCH	TOM10712BCH			Tomato	1	2012		Black Prince  Tomato	0	107	Baker's Creek Heirloom Seeds
BCH	TOM10812BCH			Tomato		2012		Cherokee Purple  Tomato	5.4	108	Baker's Creek Heirloom Seeds
BIT	TOM10810BIT			Tomato		2010		Cherokee Purple Tomato	-2	108	Botanical Interests
BCH	TOM10912BCH			Tomato		2012		Cream Sausage  Tomato	11.7	109	Baker's Creek Heirloom Seeds
BCH	TOM11012BCH			Tomato		2012		Flame Hillbilly Tomato	9.5	110	Baker's Creek Heirloom Seeds
BCH	TOM11112BCH			Tomato		2012		Homestead  Tomato	1.8	111	Baker's Creek Heirloom Seeds
BCH	TOM11212BCH			Tomato		2012		Marmande  Tomato	2.4	112	Baker's Creek Heirloom Seeds
BCH	TOM11312BCH			Tomato	1	2012		Nyagous  Tomato	.8	113	Baker's Creek Heirloom Seeds
BCH	TOM11412BCH			Tomato		2012		Principe Borghese  Tomato	11.7	114	Baker's Creek Heirloom Seeds
BCH	TOM11512BCH			Tomato		2012		Roman Candle  Tomato	9.5	115	Baker's Creek Heirloom Seeds
BCH	TOM11612BCH			Tomato		2012		Striped Roman  Tomato	10.6	116	Baker's Creek Heirloom Seeds
BCH	TOM11712BCH			Tomato		2012		Thessaloniki  Tomato	2	117	Baker's Creek Heirloom Seeds
BIT	TOM11810BIT			Tomato		2010		Ace Tomato	.9	118	Botanical Interests
BCH	TOM11911BCH			Tomato		2011		Amish Paste Tomato	2.2	119	Baker's Creek Heirloom Seeds
BIT	TOM12010BIT			Tomato	1	2010		Beefsteak Tomato	1.9	120	Botanical Interests
BCH	TOM12111BCH			Tomato	1	2011		Big Yellow Zebra Tomato	1.8	121	Baker's Creek Heirloom Seeds
BCH	TOM12217BCH		Sweet	Tomato	1	2017		Fox Cherry Tomato		122	Baker's Creek Heirloom Seeds
SOC	TOM12309SOC			Tomato	1	2009		Caro Rich Tomato	2.8	123	Seeds of Change
BCH	TOM12411BCH			Tomato		2011		Crnkovic Yugoslavian  Tomato	2	124	Baker's Creek Heirloom Seeds
SSE	TOM12510SSE			Tomato	1	2010		Dr. Wyche's Yellow Tomato		125	Seed Savers Exchange
SLO	TOM12617SLO			Tomato	1	2017		German Johnson Tomato	-2	126	SLOLA
SSE	TOM12710SSE			Tomato	1	2010		German Pink Tomato	-3.5	127	Seed Savers Exchange
SSE	TOM12810SSE			Tomato	1	2010		Giant Syrian Tomato	2.2	128	Seed Savers Exchange
SSE	TOM12910SSE			Tomato	1	2010		Gold Medal Tomato	1.6	129	Seed Savers Exchange
BCH	TOM13011BCH			Tomato	1	2011		Green Grape Tomato		130	Baker's Creek Heirloom Seeds
SSE	TOM13110SSE			Tomato	1	2010		Italian Heirloom Tomato	0	131	Seed Savers Exchange
BIT	TOM13210BIT			Tomato	1	2010		Italian Roma Tomato	1.2	132	Botanical Interests
BCH	TOM13311BCH			Tomato	1	2011		Japanese Black Trifele Tomato	1.1	133	Baker's Creek Heirloom Seeds
HMS	TOM13411HMS			Tomato	1	2011		Juane Flamme Tomato	0	134	High Mowing Seed
SSE	TOM13510SSE			Tomato	1	2010		Kellogg's Breakfast Tomato	1.5	135	Seed Savers Exchange
SSE	TOM13610SSE			Tomato	1	2010		Kolb Tomato		136	Seed Savers Exchange
BCH	TOM13711BCH			Tomato	1	2011		Pearson Tomato	2.6	137	Baker's Creek Heirloom Seeds
BCH	TOM13811BCH			Tomato	1	2011		Rose  Tomato	1.9	138	Baker's Creek Heirloom Seeds
TLG	TOM13911TLG			Tomato		2011		Rutgers Tomato	37	139	The Learning Garden
HMS	TOM14011HMS			Tomato	1	2011		San Marzano Tomato	0	140	High Mowing Seed
TLG	TOM14011TLG			Tomato	1	2011		San Marzano Tomato		140	The Learning Garden
SSE	TOM14110SSE			Tomato	1	2010		Siberian  Tomato		141	Seed Savers Exchange
BIT	TOM14210BIT			Tomato		2010		Silvery Fir Tree Tomato	1	142	Botanical Interests
BIT	TOM14310BIT			Tomato	1	2010		Speckled Roman Tomato	2.2	143	Botanical Interests
BIT	TOM14410BIT			Tomato	1	2010		Sugar Sweetie Tomato		144	Botanical Interests
BCH	TOM15311BCH			Tomato	1	2011		Tigerella Tomato	-1	153	Baker's Creek Heirloom Seeds
SSE	TOM14510SSE			Tomato	1	2010		Trophy Tomato	1.7	145	Seed Savers Exchange
SSE	TOM14610SSE			Tomato	1	2010		Trucker's Favorite Tomato	1.5	146	Seed Savers Exchange
SSE	TOM16810SSE		cherry-size	Tomato		2010		Aunt Molly's Ground Cherry Tomato		168	Seed Savers Exchange
BCH	TUR50112BCH	1		Turnip		2012		“Ideal” Purple Top Milan  Turnip	-2	501	Baker's Creek Heirloom Seeds
BCH	TUR50212BCH			Turnip		2012		Golden Globe  Turnip	-1	502	Baker's Creek Heirloom Seeds
BCH	TUR50312BCH			Turnip		2012		Purple Top White Globe  Turnip		503	Baker's Creek Heirloom Seeds
BCH	TUR50412BCH			Turnip		2012		White Egg  Turnip	-1	504	Baker's Creek Heirloom Seeds
BCH	CUC10813BCH			Cucumber		2013		Marketmore 76 Cucumber	30	108	Baker's Creek Heirloom Seeds
RGN	CUC11412RGN			Cucumber	1	2012		Mediterranean Cucumber	2	114	Renee's Garden
BCH	BAS10611BCH			Basil	1	2011		Dark Purple Opal Basil	0	106	Baker's Creek Heirloom Seeds
BCH	BEN14912BCH			Bean	1	2012		Royalty Purple Pod Bean	236	149	Baker's Creek Heirloom Seeds
BCH	EGG11012BCH			Eggplant		2012		Rosa Bianca Eggplant	2	110	Baker's Creek Heirloom Seeds
BCH	EGG11111BCH			Eggplant	1	2011		Red China Eggplant	10	111	Baker's Creek Heirloom Seeds
BCH	MEL13312BCH			Melon	1	2012		Golden Russian Melon	3	133	Baker's Creek Heirloom Seeds
NSS	PEP13712NSS			Pepper	1	2012		Chiltepine Sonoran Pepper	0	137	Native Seed Search
UNK	OKR10210UNK			Okra	1	2010		Burgundy Okra	-7	102	Unknown
SSE	SQS11310SSE		Crookneck	Squash – Summer		2010		Pennsylvania Dutch Squash – Summer	10	113	Seed Savers Exchange
BCH	SQW132BCH			Squash – Winter	1			Orange Cushaw Squash – Winter	10	132	Baker's Creek Heirloom Seeds
HMS	SQS12411HMS			Squash – Summer	1	2011		Costata Romanesco Zucchini Squash – Summer	10	124	High Mowing Seed
RGN	SQW13317RGN			Squash – Winter	1	2017		Karin Kabocha Squash – Winter		133	Renee's Garden
	BEN1411273			Bean	1	2012		Royal Burgundy Bean	9	141	73
	SQW1101273			Squash – Winter	1	2012		Chihuahua Landrace Cushaw Squash – Winter	5	110	73
	BEN14112395			Bean	1	2012		Royal Burgundy Bean	5	141	395
	BEN1501253			Bean	1	2012		Painted Lady Runner Bean	10	150	53
	CUC10812193			Cucumber		2012		Marketmore Cucumber	3	108	193
SLO	BEN12617SLO		Cowpea	Bean		2017		Pineschi Family Bean		126	SLOLA
	BEN12612120			Bean		2012		Christmas Bean	3	126	120
	BEN12212119			Bean	1	2012		Bumble Bee Bean	3	122	119
	BEN1351231			Bean		2012		Kentucky Wonder Bean	69	135	31
TLG	CUC11512TLG			Cucumber		2012		Armenian Cucumber	4.5	115	The Learning Garden
TLG	TOM14712TLG			Tomato		2012		Roma Gold Tomato	1.5	147	The Learning Garden
TLG	SQW12612TLG			Squash – Winter	1	2012		Queensland Blue Squash – Winter	53	126	The Learning Garden
TLG	TOM14812TLG			Tomato		2012		Shady Lady Tomato	1.5	148	The Learning Garden
TLG	TOM14912TLG			Tomato		2012		Juliet Tomato	.85	149	The Learning Garden
TLG	TOM15312TLG			Tomato		2012		Tigerella Tomato	1	153	The Learning Garden
TLG	TOM15012TLG			Tomato		2012		Burbank Slicing Tomato	-2.5	150	The Learning Garden
TLG	BEN15112TLG		Runner	Bean		2012		Scarlet  Bean	97	151	The Learning Garden
	MEL13412395			Watermelon		2012		Sugar Baby Watermelon	29	134	395
	MEL13512395			Melon		2012		Charentais Cantaloupe Melon	25	135	395
	BEN15212119			Bean	1	2012		Hopi Pink Bean	-15	152	119
	BEN1531253			Bean	1	2012		Arikara Yellow Bean	0	153	53
	MEL1361253			Watermelon		2012		Golden Midget Watermelon	19	136	53
	PEP1351238		Hot	Pepper	1	2012		Tabago Seasoning Pepper		135	38
	SQW1341238			Squash – Winter	1	2012		Tahitan Squash – Winter	0	134	38
UNK	PEP13812UNK			Pepper		2012		Nepalese Bell Pepper		138	38
	PEP1301138			Pepper		2011		Nosegay Pepper	.75	130	38
	PEP1391138			Pepper	1	2011		Red Cap Mushroom Pepper	.5	139	38
	TOM1511138			Tomato	1	2011		Gooosecreek Tomato	1	151	38
	TOM1461138			Tomato		2011		Trucker's Favorite Tomato	1	146	38
	TOM1311138			Tomato	1	2011		Italian Heirloom Tomato	0	131	38
	TOM1521138			Tomato	1	2011		Rosso Siciliano Tomato	1	152	38
	PEP1401114			Pepper		2011		Fish Hot Pepper	2	140	14
	AMR1051253		Grain	Amaranth		2012		Hopi Red Dye Amaranth	3	105	53
RGN	SUN10117RGN			Sunflower		2017		Birds & Bees Sunflower Sunflower	-16	101	Renee's Garden
	BEN15412131			Bean	1	2012		Tepary Bean	9	154	131
	BEN1271231			Bean		2012		Contender Bean	100	127	31
BCH	LET51411BCH			Lettuce		2011		Forellen Schluss Lettuce	9	514	Baker's Creek Heirloom Seeds
PVS	LET51511PVS			Lettuce		2011		Tango Lettuce	3	515	Peaceful Valley Seeds
SSE	COR11711SSE			Corn	1	2011		Smoked Signals Corn	2	117	Seed Savers Exchange
HMS	BRC50212HMS			Broccoli		2012		DeCicco Broccoli	-3	502	High Mowing Seed
PVS	HRB50711PVS			Herb		2011		Common Cilantro Herb	-1	507	Peaceful Valley Seeds
BIT	HRB50810BIT			Herb		2010		Santo Cilantro Herb	-4	508	Botanical Interests
BCH	HRB50911BCH			Herb		2011		Chives Herb		509	Baker's Creek Heirloom Seeds
BCH	HRB51010BCH			Herb		2010		Chinese Chives Herb		510	Baker's Creek Heirloom Seeds
HMS	HRB51111HMS			Herb		2011		Bouguet Dill Herb	-2	511	High Mowing Seed
COR	HRB51218COR	1		Herb		2018		Moss Curled Parsley Herb		512	Cornucopia
BCH	LET51610BCH			Lettuce	1	2010		Waldman's Dark Green Lettuce		516	Baker's Creek Heirloom Seeds
BCH	LET51710BCH			Lettuce		2010		Red Romaine Lettuce	-1	517	Baker's Creek Heirloom Seeds
HMS	LET50310HMS			Lettuce	1	2010		Black Seeded Simpson Lettuce	-3	503	High Mowing Seed
BIT	LET51810BIT			Lettuce		2010		Speckles Lettuce		518	Botanical Interests
BIT	LET51910BIT			Lettuce		2010		Red Sails Lettuce		519	Botanical Interests
COR	LET51317COR	1		Lettuce		2017		Paris Island Lettuce		513	Cornucopia
BIT	LET52010BIT			Lettuce		2010		Little Gem Lettuce	-1	520	Botanical Interests
BIT	LET52110BIT			Lettuce		2010		Lolla Rossa Lettuce		521	Botanical Interests
SOC	LET52011SOC			Lettuce		2011		Little Gem Lettuce		520	Seeds of Change
BCH	LET50611BCH			Lettuce		2011		Chadwick's Rodan Lettuce	0	506	Baker's Creek Heirloom Seeds
BCH	LET52211BCH			Lettuce		2011		Blond Du Cuzard Lettuce		522	Baker's Creek Heirloom Seeds
PTG	LET52312PTG			Lettuce		2012		Merveille de Quatre Saisons Lettuce		523	Pine Tree Garden
	LET5241231			Lettuce		2012		Corn Salad/Mache Lettuce	-3	524	31
PVS	LET52311PVS			Lettuce		2011		Merveille de Quatre Saisons Lettuce		523	Peaceful Valley Seeds
BIT	LET52310BIT			Lettuce		2010		Merveille de Quatre Saisons Lettuce	-2	523	Botanical Interests
COR	LET52517COR	1		Lettuce		2017		Buttercrunch Lettuce		525	Cornucopia
HMS	LET52612HMS			Lettuce	1	2012		Pirat Butterhead Lettuce		526	High Mowing Seed
LKF	LET52812LKF	1		Lettuce		2012		Emerald Fan Lettuce	-3	528	Lupine Knoll Farm
HMS	LET52712HMS			Lettuce		2012		Salad Bowl  Lettuce		527	High Mowing Seed
RWO	LET51513RWO			Lettuce		2013		Tango Lettuce		515	Redwood Organic Farm
SSE	GRN50612SSE			Greens		2012		Tatsoi Greens	-1	506	Seed Savers Exchange
BCH	GRN50711BCH			Endive		2011		De Meaux Endive		507	Baker's Creek Heirloom Seeds
BCH	GRN50810BCH			Greens		2010		Canton Bok Pak Choy Greens	-3	508	Baker's Creek Heirloom Seeds
SSE	GRN50912SSE			Greens		2012		Mizuna  Greens		509	Seed Savers Exchange
BIT	GRN51010BIT			Endive	1	2010		Olesh Tres Fine Endive Endive		510	Botanical Interests
SSE	GRN51112SSE			Endive		2012		Tres Fine Marca Endive Endive	-1	511	Seed Savers Exchange
BCH	GRN51210BCH			Greens		2010		Wong Bok Greens		512	Baker's Creek Heirloom Seeds
BCH	GRN51311BCH			Greens	1	2011		Dwarf Pak Choy Greens		513	Baker's Creek Heirloom Seeds
HMS	GRN51410HMS			Arugula	1	2010		Astro Arugula Arugula	-3	514	High Mowing Seed
BIT	GRN51510BIT			Arugula	1	2010		Roquette Salad Arugula	-1	515	Botanical Interests
BCH	GRN51612BCH			Mustard		2012		Southern Giant Curled Mustard	-2	516	Baker's Creek Heirloom Seeds
SOC	GRN51712SOC			Greens		2012		Vates Collards Greens	-2	517	Seeds of Change
BCH	ART50310BCH			Artichoke		2010		Gobbo Di  Nizzia Artichoke	-1	503	Baker's Creek Heirloom Seeds
LKF	BRC50412LKF			Broccoli		2012		Solstice Broccoli		504	Lupine Knoll Farm
PTG	BRC50312PTG			Broccoli	1	2012		Nutri-Bud Broccoli	-2	503	Pine Tree Garden
BCH	ASP50110BCH			Asparagus	1	2010		Mary Washington Asparagus	-3	501	Baker's Creek Heirloom Seeds
BCH	ASP50211BCH			Asparagus		2011		Precoce D'Argenteuil Asparagus	-1	502	Baker's Creek Heirloom Seeds
	BEN5021231			Bean	1	2012		Purple Negreta Fava Bean		502	31
BCH	BEN50312BCH			Bean	1	2012		Aguadulce Fava Bean	-4	503	Baker's Creek Heirloom Seeds
BCH	CAB51010BCH			Cabbage	1	2010		Drumhead Perfection Cabbage		510	Baker's Creek Heirloom Seeds
COR	CAB51117COR	1		Cabbage		2017		Copenhagen Market Cabbage		511	Cornucopia
SOC	CAR50210SOC			Carrot	1	2010		Scarlet Keeper Carrot		502	Seeds of Change
SOC	CAR50310SOC			Carrot	1	2010		Kurota Chantenay Carrot		503	Seeds of Change
BIT	CAR50410BIT			Carrot	1	2010		Scarlet Nantes Carrot		504	Botanical Interests
HMS	CAR50812HMS			Carrot		2012		Danvers 126 Carrot	10	508	High Mowing Seed
HMS	CAR50912HMS			Carrot		2012		Red Cored Chantenay Carrot	-1	509	High Mowing Seed
RGN	CAR51012RGN			Carrot		2012		French Baby 'Babette' Carrot	-6	510	Renee's Garden
BCH	CEL50211BCH			Celery		2011		Geant Dore Ameliore Celery		502	Baker's Creek Heirloom Seeds
SOC	CHR50211SOC			Chard		2011		Rhubarb Chard		502	Seeds of Change
BCH	CHR50313BCH	1		Chard		2013		Five Color Silverbeet Chard	-3	503	Baker's Creek Heirloom Seeds
BCH	CHR50413BCH			Chard		2013		Flamingo Pink Chard	-2	504	Baker's Creek Heirloom Seeds
PVS	CHR50512PVS	1		Chard		2012		Rainbow Silverbeet Chard	-1	505	Peaceful Valley Seeds
HMS	CHR50611HMS			Chard		2011		Ruby Red Chard		506	High Mowing Seed
BCH	KOH50310BCH			Kohlrabi	1	2010		Early Purple Vienna Kohlrabi	-1	503	Baker's Creek Heirloom Seeds
BIT	KOH50211BIT			Kohlrabi		2011		Purple & White Vienna Kohlrabi		502	Botanical Interests
BIT	LEK50315BIT			Leeks		2015		American Flag Leeks		503	Botanical Interests
BCH	LEK50112BCH			Leeks		2012		Autumn Giant  Leeks	-2	501	Baker's Creek Heirloom Seeds
BCH	LEK50212BCH			Leeks		2012		Giant Musselburgh  Leeks		502	Baker's Creek Heirloom Seeds
SOC	LEK50410SOC			Leeks		2010		Sherwood Leeks		504	Seeds of Change
BCH	LEK50612BCH			Leeks		2012		Carentan Leeks		506	Baker's Creek Heirloom Seeds
HMS	PEA50111HMS			Pea	1	2011		Green Arrow Shelling Pea		501	High Mowing Seed
HMS	PEA50212HMS			Pea	1	2012		Oregon Sugar Snow Pea	-3	502	High Mowing Seed
SLO	PEA50311SLO		Snow	Pea	1	2011		Snowpea 'Carouby de Maussane' Pea	-1	503	SLOLA
BCH	BET50310BCH			Beets	1	2010		Yellow Cylindrical Beets		503	Baker's Creek Heirloom Seeds
BCH	BET50210BCH			Beets		2010		Mammoth Red Mangel Beets	-6	502	Baker's Creek Heirloom Seeds
BCH	BET50112BCH			Beets		2012		Albino Beets	-2	501	Baker's Creek Heirloom Seeds
	BET50411LSC			Beets		2011		Crosby Egyptian Beets		504	LSC
LAN	BET50512LAN			Beets		2012		Chioggia Beets	-6	505	Landreth
PTG	BET50612PTG			Beets	1	2012		Golden Beets		506	Pine Tree Garden
RGN	BET50717RGN			Beets		2017		Heirloom Detroit Dark Red Beets	-2	507	Renee's Garden
BCH	BET50813BCH			Beets		2013		Bulls Blood Beets	-4	508	Baker's Creek Heirloom Seeds
RGN	BET50917RGN	1		Beets	1	2017		Chioggia Guardsmark Beets		509	Renee's Garden
AGT	KAL50112AGT	1		Kale		2012		Fizz Kale	-2	501	All Good Things
PVS	ONN50613PVS			Onion		2013		Torpedo Red Bottle Onion	-4	506	Peaceful Valley Seeds
BCH	ONN50513BCH			Onion		2013		Red of Florence Onion	-2	505	Baker's Creek Heirloom Seeds
	ONN50411			Onion	1	2011		Valencia Newburg Onion	-1	504	
SOC	ONN50113SOC			Onion		2013		Siskiyou Sweet Onion		501	Seeds of Change
BCH	ONN50210BCH			Onion	1	2010		Tropeana Lunga Onion		502	Baker's Creek Heirloom Seeds
BCH	ONN50310BCH			Onion	1	2010		Violet De Galmi Onion		503	Baker's Creek Heirloom Seeds
PVS	PAR50111PVS			Parsnip	1	2011		Turga Parsnip	-1	501	Peaceful Valley Seeds
HMS	TUR50312HMS			Turnip		2012		Purple Top White Globe Turnip		503	High Mowing Seed
BIT	TUR50311BIT			Turnip	1	2011		Purple Top White Globe Turnip		503	Botanical Interests
SLO	TUR50311SLO			Turnip		2011		Purple Top White Globe Turnip		503	SLOLA
BCH	TUR50710BCH			Turnip	1	2010		Red Round Turnip		507	Baker's Creek Heirloom Seeds
BCH	TUR50810BCH			Turnip	1	2010		White Egg Turnip		508	Baker's Creek Heirloom Seeds
BIT	TUR50310BIT			Turnip		2010		Purple Top White Globe Turnip		503	Botanical Interests
BCH	TUR51011BCH	1		Turnip		2011		Marteau Navet Des Vertus Turnip		510	Baker's Creek Heirloom Seeds
BCH	GRN51913BCH			Spinach	1	2013		Giant Noble Spinach		519	Baker's Creek Heirloom Seeds
BCH	GRN52013BCH	1		Spinach		2013		Monstrueux De Viroflay Spinach	-3	520	Baker's Creek Heirloom Seeds
SOC	GRN52112SOC			Spinach		2012		Bloomsdale Spinach	-1	521	Seeds of Change
BCH	GRN52310BCH			Spinach		2010		Merlo Nero Spinach	-1	523	Baker's Creek Heirloom Seeds
BCH	GRN52111BCH			Spinach	1	2011		Bloomsdale Long Standing Spinach	-5	521	Baker's Creek Heirloom Seeds
RWO	GRN52213RWO			Spinach	1	2013		America Spinach		522	Redwood Organic Farm
BCH	RAD50111BCH			Radish		2011		Pink Beauty Radish	0	501	Baker's Creek Heirloom Seeds
RGN	RAD50217RGN			Radish		2017		French Breakfast Radish		502	Renee's Garden
BCH	RAD50311BCH			Radish		2011		White Icicle Radish	28	503	Baker's Creek Heirloom Seeds
BCH	RAD50411BCH			Radish		2011		Violet De Gournay Radish	-2	504	Baker's Creek Heirloom Seeds
BCH	RAD50511BCH			Radish		2011		Saxa 2 Radish		505	Baker's Creek Heirloom Seeds
BCH	RAD50611BCH			Radish		2011		Scarlet Turnip White Tip Radish	-2	506	Baker's Creek Heirloom Seeds
BCH	RAD50213BCH			Radish		2013		French Breakfast Radish	-1	502	Baker's Creek Heirloom Seeds
BCH	RAD50113BCH	1		Radish		2013		Pink Beauty Radish		501	Baker's Creek Heirloom Seeds
LSC	CAR50511LSC			Carrot	1	2011		Danver's Half Long Carrot		505	Living Seed Company
BIT	KAL50213BIT			Kale	1	13		Dwarf Blue Curled Kale	-8	502	Botanical Interests
	BEN504130031			Bean	1	2013		Tarma Spiral Fava Bean		504	0031
BCH	BRC50512BCH			Broccoli		2012		Calabrese Broccoli	8	505	Baker's Creek Heirloom Seeds
SOC	ONN50711SOC			Onion	1	2011		Valencia Onion		507	Seeds of Change
UNK	CEL50111UNK			Celery		2011		Tall Utah Celery	-2	501	Unknown
SOU	PEA50413SOU			Pea	1	2013		Sugar Snap Pea	-2	504	Southern Seed Exposure
SOU	PEA50513SOU		Dwarf	Pea		2013		Sugar Ann Pea	-3	505	Southern Seed Exposure
COR	CHR50717COR	1		Chard		2017		Rainbow Chard	-1	507	Cornucopia
INO	KAL50313INO			Kale		2013		Siberian Kale	-4	503	Indian Valley Organic Farm
SOU	KAL50413SOU			Kale		2013		Vates Kale		504	Southern Seed Exposure
RWO	KAL50413RWO			Kale		2013		Vates Kale		504	Redwood Organic Farm
SOU	KAL50513SOU			Kale	1	2013		Lacinato Kale	-6	505	Southern Seed Exposure
NGC	BEN50315NGC			Bean		2015		Aguadulce Fava Bean		503	Natural Gardening Company
BIT	PEA50213BIT		Snow	Pea	1	2013		Oregon Sugar Pod Pea		502	Botanical Interests
BIT	PEA50414BIT			Pea	1	2014		Super Sugar Snap Pea	-3	504	Botanical Interests
BIT	PEA50613BIT	1		Pea		2013		Cascadia Snap Pea	-1	506	Botanical Interests
BIT	PEA50113BIT			Pea	1	2013		Green Arrow Shelling Pea		501	Botanical Interests
BIT	PEA50813BIT			Pea		2013		Progress #9 Shelling Pea	-1	508	Botanical Interests
BCH	LET52011BCH			Lettuce		2011		Little Gem Lettuce		520	Baker's Creek Heirloom Seeds
PVS	CHR50812PVS	1		Chard		2012		Fordhook Giant Chard		508	Peaceful Valley Seeds
BIT	BRS50110BIT			Brussel Sprouts	1	2010		Long Island Improved Brussel Sprouts	-3	501	Botanical Interests
COR	BRS50117COR	1		Brussel Sprouts		2017		Long Island Improved Brussel Sprouts		501	Cornucopia
NGC	BEN50112NGC			Bean	1	2012		Windsor Fava Bean	10	501	Natural Gardening Company
NGC	GRN50912NGC	1		Greens		2012		Mizuna Greens	4	509	Natural Gardening Company
NGC	GRN52112NGC			Spinach		2012		Bloomsdale Long Standing Spinach	2.5	521	Natural Gardening Company
NGC	KOH50312NGC	1		Kohlrabi		2012		Early Purple Vienna Kohlrabi	-1	503	Natural Gardening Company
NGC	LET52712NGC			Lettuce		2012		Salad Bowl  Lettuce	25	527	Natural Gardening Company
NGC	CAB50312NGC			Cabbage		2012		Early Jersey Wakefield  Cabbage	27	503	Natural Gardening Company
NGC	CAR51112NGC			Carrot		2012		Cosmic Purple Carrot	2.61	511	Natural Gardening Company
NGC	CAR51212NGC			Carrot		2012		Longer Imperator 58 Carrot	27	512	Natural Gardening Company
NGC	GRN52912NGC	1		Greens		2012		Red Streaked Mizuna Greens	26	529	Natural Gardening Company
NGC	GRN50212NGC			Mustard		2012		Japanese Giant Red Mustard	26	502	Natural Gardening Company
NGC	RAD50312NGC	1		Radish		2012		White Icicle Radish	28	503	Natural Gardening Company
NGC	RAD50812NGC			Radish		2012		Cherry Belle Radish	28	508	Natural Gardening Company
NGC	GRN53012NGC			Greens		2012		White Stemmed Pac Choi Greens	25	530	Natural Gardening Company
NGC	TUR50312NGC			Turnip		2012		Purple Top White Globe  Turnip	27	503	Natural Gardening Company
NGC	LET52912NGC	1		Lettuce	1	2012		Jericho Romaine Lettuce	-.5	529	Natural Gardening Company
NGC	BEN12412NGC			Bean		2012		Cannellini Bean	119	124	Natural Gardening Company
NGC	BEN10912NGC		Lima	Bean		2012		Jackson Wonder Bush Bean	140	109	Natural Gardening Company
NGC	HRB51312NGC			Herb		2012		Borage Herb	1	513	Natural Gardening Company
NSS	BEN12011NSS			Bean	1	2011		Black Eyed Pea Ejotero Bean		120	Native Seed Search
SSE	BEN15513SSE			Bean		2013		Wax Bush Bean		155	Seed Savers Exchange
FRA	BEN15611FRA		Dwarf French 	Bean		2011		Berggold Bean	14	156	Franchi
FRA	BEN15711FRA		Dwarf French 	Bean		2011		Boby Bianco Bean	7	157	Franchi
FRA	BEN15811FRA		Dwarf French 	Bean		2011		Borlotto Lingua Di Fuoco Bean	9	158	Franchi
FRA	BEN15911FRA		Cannellini 	Bean		2011		Nano Cannellino Bean	2	159	Franchi
FRA	BEN16011FRA		Dwarf French 	Bean		2011		Brittle Wax Bean	3	160	Franchi
FRA	BEN16111FRA		Dwarf French 	Bean		2011		Marconi Bean	14	161	Franchi
FRA	BEN16211FRA		Dwarf French 	Bean		2011		Meraviglia Di Venezia Bean	10	162	Franchi
FRA	BEN16311FRA		Dwarf French 	Bean		2011		Purple King Bean	5	163	Franchi
FRA	BEN16411FRA		Dwarf French 	Bean		2011		Rocquencourt Bean	12	164	Franchi
FRA	BEN16511FRA		Dwarf French 	Bean		2011		Top Crop Bean	10	165	Franchi
FRA	BEN16611FRA		Dwarf French 	Bean		2011		Vanguard Bean	10	166	Franchi
FRA	BEN16711FRA		Dwarf French 	Bean		2011		La Victoire(K2) Bean	8	167	Franchi
FRA	BEN16811FRA		Climbing French 	Bean		2011		Anellino Giallo Bean	2	168	Franchi
FRA	BEN16911FRA		Climbing French 	Bean		2011		Bobis A Grano Nero Bean	8	169	Franchi
FRA	BEN17011FRA		Climbing French 	Bean		2011		Borlotto Lamon Bean	7	170	Franchi
FRA	BEN17111FRA		Climbing French 	Bean		2011		Borlotto Lingua Di Fuoco Bean	10	171	Franchi
FRA	BEN17211FRA		Climbing French 	Bean		2011		Neckargold Bean	8	172	Franchi
FRA	BEN17411FRA		Climbing French 	Bean		2011		Meraviglia Di Venezia Bean	9	174	Franchi
FRA	BEN17511FRA		Climbing French 	Bean		2011		Smeraldo Bean	3	175	Franchi
FRA	BEN17611FRA		Climbing French 	Bean		2011		S. Anna Bean	3	176	Franchi
FRA	BEN17711FRA		Climbing French 	Bean		2011		Supermarconi Bean	10	177	Franchi
FRA	BEN17811FRA		Climbing French 	Bean		2011		Trionfo Violetto Bean	5	178	Franchi
FRA	BAS10711FRA			Basil		2011		Bolloso Napoletano Basil	2	107	Franchi
FRA	BAS10811FRA			Basil		2011		A Foglie Di Lattuga Basil	4	108	Franchi
FRA	BET51011FRA		Chioggia Beet	Beets		2011		Da Orto Tonda Di Chioggia Beets	2	510	Franchi
FRA	BET51111FRA			Beets		2011		Egitto Migliorata (Paonazza D'Egito) Beets	2	511	Franchi
FRA	BRC50611FRA		Broccoli rabe	Broccoli		2011		A Foglia E'Ulivo Broccoli	2	506	Franchi
FRA	BRC50711FRA		Broccoli rabe	Broccoli		2011		Leccese Centoventina Broccoli	2	507	Franchi
